Date,MonthNo,MonthName,MonthID,Month,Quarter,Year
2012-04-26,4,Apr,201204,Apr-12,Q2,2012
2012-04-27,4,Apr,201204,Apr-12,Q2,2012
2012-04-28,4,Apr,201204,Apr-12,Q2,2012
2012-04-29,4,Apr,201204,Apr-12,Q2,2012
2012-04-30,4,Apr,201204,Apr-12,Q2,2012
2012-05-01,5,May,201205,May-12,Q2,2012
2012-05-02,5,May,201205,May-12,Q2,2012
2012-05-03,5,May,201205,May-12,Q2,2012
2012-05-04,5,May,201205,May-12,Q2,2012
2012-05-05,5,May,201205,May-12,Q2,2012
2012-05-06,5,May,201205,May-12,Q2,2012
2012-05-07,5,May,201205,May-12,Q2,2012
2012-05-08,5,May,201205,May-12,Q2,2012
2012-05-09,5,May,201205,May-12,Q2,2012
2012-05-10,5,May,201205,May-12,Q2,2012
2012-05-11,5,May,201205,May-12,Q2,2012
2012-05-12,5,May,201205,May-12,Q2,2012
2012-05-13,5,May,201205,May-12,Q2,2012
2012-05-14,5,May,201205,May-12,Q2,2012
2012-05-15,5,May,201205,May-12,Q2,2012
2012-05-16,5,May,201205,May-12,Q2,2012
2012-05-17,5,May,201205,May-12,Q2,2012
2012-05-18,5,May,201205,May-12,Q2,2012
2012-05-19,5,May,201205,May-12,Q2,2012
2012-05-20,5,May,201205,May-12,Q2,2012
2012-05-21,5,May,201205,May-12,Q2,2012
2012-05-22,5,May,201205,May-12,Q2,2012
2012-05-23,5,May,201205,May-12,Q2,2012
2012-05-24,5,May,201205,May-12,Q2,2012
2012-05-25,5,May,201205,May-12,Q2,2012
2012-05-26,5,May,201205,May-12,Q2,2012
2012-05-27,5,May,201205,May-12,Q2,2012
2012-05-28,5,May,201205,May-12,Q2,2012
2012-05-29,5,May,201205,May-12,Q2,2012
2012-05-30,5,May,201205,May-12,Q2,2012
2012-05-31,5,May,201205,May-12,Q2,2012
2012-06-01,6,Jun,201206,Jun-12,Q2,2012
2012-06-02,6,Jun,201206,Jun-12,Q2,2012
2012-06-03,6,Jun,201206,Jun-12,Q2,2012
2012-06-04,6,Jun,201206,Jun-12,Q2,2012
2012-06-05,6,Jun,201206,Jun-12,Q2,2012
2012-06-06,6,Jun,201206,Jun-12,Q2,2012
2012-06-07,6,Jun,201206,Jun-12,Q2,2012
2012-06-08,6,Jun,201206,Jun-12,Q2,2012
2012-06-09,6,Jun,201206,Jun-12,Q2,2012
2012-06-10,6,Jun,201206,Jun-12,Q2,2012
2012-06-11,6,Jun,201206,Jun-12,Q2,2012
2012-06-12,6,Jun,201206,Jun-12,Q2,2012
2012-06-13,6,Jun,201206,Jun-12,Q2,2012
2012-06-14,6,Jun,201206,Jun-12,Q2,2012
2012-06-15,6,Jun,201206,Jun-12,Q2,2012
2012-06-16,6,Jun,201206,Jun-12,Q2,2012
2012-06-17,6,Jun,201206,Jun-12,Q2,2012
2012-06-18,6,Jun,201206,Jun-12,Q2,2012
2012-06-19,6,Jun,201206,Jun-12,Q2,2012
2012-06-20,6,Jun,201206,Jun-12,Q2,2012
2012-06-21,6,Jun,201206,Jun-12,Q2,2012
2012-06-22,6,Jun,201206,Jun-12,Q2,2012
2012-06-23,6,Jun,201206,Jun-12,Q2,2012
2012-06-24,6,Jun,201206,Jun-12,Q2,2012
2012-06-25,6,Jun,201206,Jun-12,Q2,2012
2012-06-26,6,Jun,201206,Jun-12,Q2,2012
2012-06-27,6,Jun,201206,Jun-12,Q2,2012
2012-06-28,6,Jun,201206,Jun-12,Q2,2012
2012-06-29,6,Jun,201206,Jun-12,Q2,2012
2012-06-30,6,Jun,201206,Jun-12,Q2,2012
2012-07-01,7,Jul,201207,Jul-12,Q3,2012
2012-07-02,7,Jul,201207,Jul-12,Q3,2012
2012-07-03,7,Jul,201207,Jul-12,Q3,2012
2012-07-04,7,Jul,201207,Jul-12,Q3,2012
2012-07-05,7,Jul,201207,Jul-12,Q3,2012
2012-07-06,7,Jul,201207,Jul-12,Q3,2012
2012-07-07,7,Jul,201207,Jul-12,Q3,2012
2012-07-08,7,Jul,201207,Jul-12,Q3,2012
2012-07-09,7,Jul,201207,Jul-12,Q3,2012
2012-07-10,7,Jul,201207,Jul-12,Q3,2012
2012-07-11,7,Jul,201207,Jul-12,Q3,2012
2012-07-12,7,Jul,201207,Jul-12,Q3,2012
2012-07-13,7,Jul,201207,Jul-12,Q3,2012
2012-07-14,7,Jul,201207,Jul-12,Q3,2012
2012-07-15,7,Jul,201207,Jul-12,Q3,2012
2012-07-16,7,Jul,201207,Jul-12,Q3,2012
2012-07-17,7,Jul,201207,Jul-12,Q3,2012
2012-07-18,7,Jul,201207,Jul-12,Q3,2012
2012-07-19,7,Jul,201207,Jul-12,Q3,2012
2012-07-20,7,Jul,201207,Jul-12,Q3,2012
2012-07-21,7,Jul,201207,Jul-12,Q3,2012
2012-07-22,7,Jul,201207,Jul-12,Q3,2012
2012-07-23,7,Jul,201207,Jul-12,Q3,2012
2012-07-24,7,Jul,201207,Jul-12,Q3,2012
2012-07-25,7,Jul,201207,Jul-12,Q3,2012
2012-07-26,7,Jul,201207,Jul-12,Q3,2012
2012-07-27,7,Jul,201207,Jul-12,Q3,2012
2012-07-28,7,Jul,201207,Jul-12,Q3,2012
2012-07-29,7,Jul,201207,Jul-12,Q3,2012
2012-07-30,7,Jul,201207,Jul-12,Q3,2012
2012-07-31,7,Jul,201207,Jul-12,Q3,2012
2012-08-01,8,Aug,201208,Aug-12,Q3,2012
2012-08-02,8,Aug,201208,Aug-12,Q3,2012
2012-08-03,8,Aug,201208,Aug-12,Q3,2012
2012-08-04,8,Aug,201208,Aug-12,Q3,2012
2012-08-05,8,Aug,201208,Aug-12,Q3,2012
2012-08-06,8,Aug,201208,Aug-12,Q3,2012
2012-08-07,8,Aug,201208,Aug-12,Q3,2012
2012-08-08,8,Aug,201208,Aug-12,Q3,2012
2012-08-09,8,Aug,201208,Aug-12,Q3,2012
2012-08-10,8,Aug,201208,Aug-12,Q3,2012
2012-08-11,8,Aug,201208,Aug-12,Q3,2012
2012-08-12,8,Aug,201208,Aug-12,Q3,2012
2012-08-13,8,Aug,201208,Aug-12,Q3,2012
2012-08-14,8,Aug,201208,Aug-12,Q3,2012
2012-08-15,8,Aug,201208,Aug-12,Q3,2012
2012-08-16,8,Aug,201208,Aug-12,Q3,2012
2012-08-17,8,Aug,201208,Aug-12,Q3,2012
2012-08-18,8,Aug,201208,Aug-12,Q3,2012
2012-08-19,8,Aug,201208,Aug-12,Q3,2012
2012-08-20,8,Aug,201208,Aug-12,Q3,2012
2012-08-21,8,Aug,201208,Aug-12,Q3,2012
2012-08-22,8,Aug,201208,Aug-12,Q3,2012
2012-08-23,8,Aug,201208,Aug-12,Q3,2012
2012-08-24,8,Aug,201208,Aug-12,Q3,2012
2012-08-25,8,Aug,201208,Aug-12,Q3,2012
2012-08-26,8,Aug,201208,Aug-12,Q3,2012
2012-08-27,8,Aug,201208,Aug-12,Q3,2012
2012-08-28,8,Aug,201208,Aug-12,Q3,2012
2012-08-29,8,Aug,201208,Aug-12,Q3,2012
2012-08-30,8,Aug,201208,Aug-12,Q3,2012
2012-08-31,8,Aug,201208,Aug-12,Q3,2012
2012-09-01,9,Sep,201209,Sep-12,Q3,2012
2012-09-02,9,Sep,201209,Sep-12,Q3,2012
2012-09-03,9,Sep,201209,Sep-12,Q3,2012
2012-09-04,9,Sep,201209,Sep-12,Q3,2012
2012-09-05,9,Sep,201209,Sep-12,Q3,2012
2012-09-06,9,Sep,201209,Sep-12,Q3,2012
2012-09-07,9,Sep,201209,Sep-12,Q3,2012
2012-09-08,9,Sep,201209,Sep-12,Q3,2012
2012-09-09,9,Sep,201209,Sep-12,Q3,2012
2012-09-10,9,Sep,201209,Sep-12,Q3,2012
2012-09-11,9,Sep,201209,Sep-12,Q3,2012
2012-09-12,9,Sep,201209,Sep-12,Q3,2012
2012-09-13,9,Sep,201209,Sep-12,Q3,2012
2012-09-14,9,Sep,201209,Sep-12,Q3,2012
2012-09-15,9,Sep,201209,Sep-12,Q3,2012
2012-09-16,9,Sep,201209,Sep-12,Q3,2012
2012-09-17,9,Sep,201209,Sep-12,Q3,2012
2012-09-18,9,Sep,201209,Sep-12,Q3,2012
2012-09-19,9,Sep,201209,Sep-12,Q3,2012
2012-09-20,9,Sep,201209,Sep-12,Q3,2012
2012-09-21,9,Sep,201209,Sep-12,Q3,2012
2012-09-22,9,Sep,201209,Sep-12,Q3,2012
2012-09-23,9,Sep,201209,Sep-12,Q3,2012
2012-09-24,9,Sep,201209,Sep-12,Q3,2012
2012-09-25,9,Sep,201209,Sep-12,Q3,2012
2012-09-26,9,Sep,201209,Sep-12,Q3,2012
2012-09-27,9,Sep,201209,Sep-12,Q3,2012
2012-09-28,9,Sep,201209,Sep-12,Q3,2012
2012-09-29,9,Sep,201209,Sep-12,Q3,2012
2012-09-30,9,Sep,201209,Sep-12,Q3,2012
2012-10-01,10,Oct,201210,Oct-12,Q4,2012
2012-10-02,10,Oct,201210,Oct-12,Q4,2012
2012-10-03,10,Oct,201210,Oct-12,Q4,2012
2012-10-04,10,Oct,201210,Oct-12,Q4,2012
2012-10-05,10,Oct,201210,Oct-12,Q4,2012
2012-10-06,10,Oct,201210,Oct-12,Q4,2012
2012-10-07,10,Oct,201210,Oct-12,Q4,2012
2012-10-08,10,Oct,201210,Oct-12,Q4,2012
2012-10-09,10,Oct,201210,Oct-12,Q4,2012
2012-10-10,10,Oct,201210,Oct-12,Q4,2012
2012-10-11,10,Oct,201210,Oct-12,Q4,2012
2012-10-12,10,Oct,201210,Oct-12,Q4,2012
2012-10-13,10,Oct,201210,Oct-12,Q4,2012
2012-10-14,10,Oct,201210,Oct-12,Q4,2012
2012-10-15,10,Oct,201210,Oct-12,Q4,2012
2012-10-16,10,Oct,201210,Oct-12,Q4,2012
2012-10-17,10,Oct,201210,Oct-12,Q4,2012
2012-10-18,10,Oct,201210,Oct-12,Q4,2012
2012-10-19,10,Oct,201210,Oct-12,Q4,2012
2012-10-20,10,Oct,201210,Oct-12,Q4,2012
2012-10-21,10,Oct,201210,Oct-12,Q4,2012
2012-10-22,10,Oct,201210,Oct-12,Q4,2012
2012-10-23,10,Oct,201210,Oct-12,Q4,2012
2012-10-24,10,Oct,201210,Oct-12,Q4,2012
2012-10-25,10,Oct,201210,Oct-12,Q4,2012
2012-10-26,10,Oct,201210,Oct-12,Q4,2012
2012-10-27,10,Oct,201210,Oct-12,Q4,2012
2012-10-28,10,Oct,201210,Oct-12,Q4,2012
2012-10-29,10,Oct,201210,Oct-12,Q4,2012
2012-10-30,10,Oct,201210,Oct-12,Q4,2012
2012-10-31,10,Oct,201210,Oct-12,Q4,2012
2012-11-01,11,Nov,201211,Nov-12,Q4,2012
2012-11-02,11,Nov,201211,Nov-12,Q4,2012
2012-11-03,11,Nov,201211,Nov-12,Q4,2012
2012-11-04,11,Nov,201211,Nov-12,Q4,2012
2012-11-05,11,Nov,201211,Nov-12,Q4,2012
2012-11-06,11,Nov,201211,Nov-12,Q4,2012
2012-11-07,11,Nov,201211,Nov-12,Q4,2012
2012-11-08,11,Nov,201211,Nov-12,Q4,2012
2012-11-09,11,Nov,201211,Nov-12,Q4,2012
2012-11-10,11,Nov,201211,Nov-12,Q4,2012
2012-11-11,11,Nov,201211,Nov-12,Q4,2012
2012-11-12,11,Nov,201211,Nov-12,Q4,2012
2012-11-13,11,Nov,201211,Nov-12,Q4,2012
2012-11-14,11,Nov,201211,Nov-12,Q4,2012
2012-11-15,11,Nov,201211,Nov-12,Q4,2012
2012-11-16,11,Nov,201211,Nov-12,Q4,2012
2012-11-17,11,Nov,201211,Nov-12,Q4,2012
2012-11-18,11,Nov,201211,Nov-12,Q4,2012
2012-11-19,11,Nov,201211,Nov-12,Q4,2012
2012-11-20,11,Nov,201211,Nov-12,Q4,2012
2012-11-21,11,Nov,201211,Nov-12,Q4,2012
2012-11-22,11,Nov,201211,Nov-12,Q4,2012
2012-11-23,11,Nov,201211,Nov-12,Q4,2012
2012-11-24,11,Nov,201211,Nov-12,Q4,2012
2012-11-25,11,Nov,201211,Nov-12,Q4,2012
2012-11-26,11,Nov,201211,Nov-12,Q4,2012
2012-11-27,11,Nov,201211,Nov-12,Q4,2012
2012-11-28,11,Nov,201211,Nov-12,Q4,2012
2012-11-29,11,Nov,201211,Nov-12,Q4,2012
2012-11-30,11,Nov,201211,Nov-12,Q4,2012
2012-12-01,12,Dec,201212,Dec-12,Q4,2012
2012-12-02,12,Dec,201212,Dec-12,Q4,2012
2012-12-03,12,Dec,201212,Dec-12,Q4,2012
2012-12-04,12,Dec,201212,Dec-12,Q4,2012
2012-12-05,12,Dec,201212,Dec-12,Q4,2012
2012-12-06,12,Dec,201212,Dec-12,Q4,2012
2012-12-07,12,Dec,201212,Dec-12,Q4,2012
2012-12-08,12,Dec,201212,Dec-12,Q4,2012
2012-12-09,12,Dec,201212,Dec-12,Q4,2012
2012-12-10,12,Dec,201212,Dec-12,Q4,2012
2012-12-11,12,Dec,201212,Dec-12,Q4,2012
2012-12-12,12,Dec,201212,Dec-12,Q4,2012
2012-12-13,12,Dec,201212,Dec-12,Q4,2012
2012-12-14,12,Dec,201212,Dec-12,Q4,2012
2012-12-15,12,Dec,201212,Dec-12,Q4,2012
2012-12-16,12,Dec,201212,Dec-12,Q4,2012
2012-12-17,12,Dec,201212,Dec-12,Q4,2012
2012-12-18,12,Dec,201212,Dec-12,Q4,2012
2012-12-19,12,Dec,201212,Dec-12,Q4,2012
2012-12-20,12,Dec,201212,Dec-12,Q4,2012
2012-12-21,12,Dec,201212,Dec-12,Q4,2012
2012-12-22,12,Dec,201212,Dec-12,Q4,2012
2012-12-23,12,Dec,201212,Dec-12,Q4,2012
2012-12-24,12,Dec,201212,Dec-12,Q4,2012
2012-12-25,12,Dec,201212,Dec-12,Q4,2012
2012-12-26,12,Dec,201212,Dec-12,Q4,2012
2012-12-27,12,Dec,201212,Dec-12,Q4,2012
2012-12-28,12,Dec,201212,Dec-12,Q4,2012
2012-12-29,12,Dec,201212,Dec-12,Q4,2012
2012-12-30,12,Dec,201212,Dec-12,Q4,2012
2012-12-31,12,Dec,201212,Dec-12,Q4,2012
2013-01-01,1,Jan,201301,Jan-13,Q1,2013
2013-01-02,1,Jan,201301,Jan-13,Q1,2013
2013-01-03,1,Jan,201301,Jan-13,Q1,2013
2013-01-04,1,Jan,201301,Jan-13,Q1,2013
2013-01-05,1,Jan,201301,Jan-13,Q1,2013
2013-01-06,1,Jan,201301,Jan-13,Q1,2013
2013-01-07,1,Jan,201301,Jan-13,Q1,2013
2013-01-08,1,Jan,201301,Jan-13,Q1,2013
2013-01-09,1,Jan,201301,Jan-13,Q1,2013
2013-01-10,1,Jan,201301,Jan-13,Q1,2013
2013-01-11,1,Jan,201301,Jan-13,Q1,2013
2013-01-12,1,Jan,201301,Jan-13,Q1,2013
2013-01-13,1,Jan,201301,Jan-13,Q1,2013
2013-01-14,1,Jan,201301,Jan-13,Q1,2013
2013-01-15,1,Jan,201301,Jan-13,Q1,2013
2013-01-16,1,Jan,201301,Jan-13,Q1,2013
2013-01-17,1,Jan,201301,Jan-13,Q1,2013
2013-01-18,1,Jan,201301,Jan-13,Q1,2013
2013-01-19,1,Jan,201301,Jan-13,Q1,2013
2013-01-20,1,Jan,201301,Jan-13,Q1,2013
2013-01-21,1,Jan,201301,Jan-13,Q1,2013
2013-01-22,1,Jan,201301,Jan-13,Q1,2013
2013-01-23,1,Jan,201301,Jan-13,Q1,2013
2013-01-24,1,Jan,201301,Jan-13,Q1,2013
2013-01-25,1,Jan,201301,Jan-13,Q1,2013
2013-01-26,1,Jan,201301,Jan-13,Q1,2013
2013-01-27,1,Jan,201301,Jan-13,Q1,2013
2013-01-28,1,Jan,201301,Jan-13,Q1,2013
2013-01-29,1,Jan,201301,Jan-13,Q1,2013
2013-01-30,1,Jan,201301,Jan-13,Q1,2013
2013-01-31,1,Jan,201301,Jan-13,Q1,2013
2013-02-01,2,Feb,201302,Feb-13,Q1,2013
2013-02-02,2,Feb,201302,Feb-13,Q1,2013
2013-02-03,2,Feb,201302,Feb-13,Q1,2013
2013-02-04,2,Feb,201302,Feb-13,Q1,2013
2013-02-05,2,Feb,201302,Feb-13,Q1,2013
2013-02-06,2,Feb,201302,Feb-13,Q1,2013
2013-02-07,2,Feb,201302,Feb-13,Q1,2013
2013-02-08,2,Feb,201302,Feb-13,Q1,2013
2013-02-09,2,Feb,201302,Feb-13,Q1,2013
2013-02-10,2,Feb,201302,Feb-13,Q1,2013
2013-02-11,2,Feb,201302,Feb-13,Q1,2013
2013-02-12,2,Feb,201302,Feb-13,Q1,2013
2013-02-13,2,Feb,201302,Feb-13,Q1,2013
2013-02-14,2,Feb,201302,Feb-13,Q1,2013
2013-02-15,2,Feb,201302,Feb-13,Q1,2013
2013-02-16,2,Feb,201302,Feb-13,Q1,2013
2013-02-17,2,Feb,201302,Feb-13,Q1,2013
2013-02-18,2,Feb,201302,Feb-13,Q1,2013
2013-02-19,2,Feb,201302,Feb-13,Q1,2013
2013-02-20,2,Feb,201302,Feb-13,Q1,2013
2013-02-21,2,Feb,201302,Feb-13,Q1,2013
2013-02-22,2,Feb,201302,Feb-13,Q1,2013
2013-02-23,2,Feb,201302,Feb-13,Q1,2013
2013-02-24,2,Feb,201302,Feb-13,Q1,2013
2013-02-25,2,Feb,201302,Feb-13,Q1,2013
2013-02-26,2,Feb,201302,Feb-13,Q1,2013
2013-02-27,2,Feb,201302,Feb-13,Q1,2013
2013-02-28,2,Feb,201302,Feb-13,Q1,2013
2013-03-01,3,Mar,201303,Mar-13,Q1,2013
2013-03-02,3,Mar,201303,Mar-13,Q1,2013
2013-03-03,3,Mar,201303,Mar-13,Q1,2013
2013-03-04,3,Mar,201303,Mar-13,Q1,2013
2013-03-05,3,Mar,201303,Mar-13,Q1,2013
2013-03-06,3,Mar,201303,Mar-13,Q1,2013
2013-03-07,3,Mar,201303,Mar-13,Q1,2013
2013-03-08,3,Mar,201303,Mar-13,Q1,2013
2013-03-09,3,Mar,201303,Mar-13,Q1,2013
2013-03-10,3,Mar,201303,Mar-13,Q1,2013
2013-03-11,3,Mar,201303,Mar-13,Q1,2013
2013-03-12,3,Mar,201303,Mar-13,Q1,2013
2013-03-13,3,Mar,201303,Mar-13,Q1,2013
2013-03-14,3,Mar,201303,Mar-13,Q1,2013
2013-03-15,3,Mar,201303,Mar-13,Q1,2013
2013-03-16,3,Mar,201303,Mar-13,Q1,2013
2013-03-17,3,Mar,201303,Mar-13,Q1,2013
2013-03-18,3,Mar,201303,Mar-13,Q1,2013
2013-03-19,3,Mar,201303,Mar-13,Q1,2013
2013-03-20,3,Mar,201303,Mar-13,Q1,2013
2013-03-21,3,Mar,201303,Mar-13,Q1,2013
2013-03-22,3,Mar,201303,Mar-13,Q1,2013
2013-03-23,3,Mar,201303,Mar-13,Q1,2013
2013-03-24,3,Mar,201303,Mar-13,Q1,2013
2013-03-25,3,Mar,201303,Mar-13,Q1,2013
2013-03-26,3,Mar,201303,Mar-13,Q1,2013
2013-03-27,3,Mar,201303,Mar-13,Q1,2013
2013-03-28,3,Mar,201303,Mar-13,Q1,2013
2013-03-29,3,Mar,201303,Mar-13,Q1,2013
2013-03-30,3,Mar,201303,Mar-13,Q1,2013
2013-03-31,3,Mar,201303,Mar-13,Q1,2013
2013-04-01,4,Apr,201304,Apr-13,Q2,2013
2013-04-02,4,Apr,201304,Apr-13,Q2,2013
2013-04-03,4,Apr,201304,Apr-13,Q2,2013
2013-04-04,4,Apr,201304,Apr-13,Q2,2013
2013-04-05,4,Apr,201304,Apr-13,Q2,2013
2013-04-06,4,Apr,201304,Apr-13,Q2,2013
2013-04-07,4,Apr,201304,Apr-13,Q2,2013
2013-04-08,4,Apr,201304,Apr-13,Q2,2013
2013-04-09,4,Apr,201304,Apr-13,Q2,2013
2013-04-10,4,Apr,201304,Apr-13,Q2,2013
2013-04-11,4,Apr,201304,Apr-13,Q2,2013
2013-04-12,4,Apr,201304,Apr-13,Q2,2013
2013-04-13,4,Apr,201304,Apr-13,Q2,2013
2013-04-14,4,Apr,201304,Apr-13,Q2,2013
2013-04-15,4,Apr,201304,Apr-13,Q2,2013
2013-04-16,4,Apr,201304,Apr-13,Q2,2013
2013-04-17,4,Apr,201304,Apr-13,Q2,2013
2013-04-18,4,Apr,201304,Apr-13,Q2,2013
2013-04-19,4,Apr,201304,Apr-13,Q2,2013
2013-04-20,4,Apr,201304,Apr-13,Q2,2013
2013-04-21,4,Apr,201304,Apr-13,Q2,2013
2013-04-22,4,Apr,201304,Apr-13,Q2,2013
2013-04-23,4,Apr,201304,Apr-13,Q2,2013
2013-04-24,4,Apr,201304,Apr-13,Q2,2013
2013-04-25,4,Apr,201304,Apr-13,Q2,2013
2013-04-26,4,Apr,201304,Apr-13,Q2,2013
2013-04-27,4,Apr,201304,Apr-13,Q2,2013
2013-04-28,4,Apr,201304,Apr-13,Q2,2013
2013-04-29,4,Apr,201304,Apr-13,Q2,2013
2013-04-30,4,Apr,201304,Apr-13,Q2,2013
2013-05-01,5,May,201305,May-13,Q2,2013
2013-05-02,5,May,201305,May-13,Q2,2013
2013-05-03,5,May,201305,May-13,Q2,2013
2013-05-04,5,May,201305,May-13,Q2,2013
2013-05-05,5,May,201305,May-13,Q2,2013
2013-05-06,5,May,201305,May-13,Q2,2013
2013-05-07,5,May,201305,May-13,Q2,2013
2013-05-08,5,May,201305,May-13,Q2,2013
2013-05-09,5,May,201305,May-13,Q2,2013
2013-05-10,5,May,201305,May-13,Q2,2013
2013-05-11,5,May,201305,May-13,Q2,2013
2013-05-12,5,May,201305,May-13,Q2,2013
2013-05-13,5,May,201305,May-13,Q2,2013
2013-05-14,5,May,201305,May-13,Q2,2013
2013-05-15,5,May,201305,May-13,Q2,2013
2013-05-16,5,May,201305,May-13,Q2,2013
2013-05-17,5,May,201305,May-13,Q2,2013
2013-05-18,5,May,201305,May-13,Q2,2013
2013-05-19,5,May,201305,May-13,Q2,2013
2013-05-20,5,May,201305,May-13,Q2,2013
2013-05-21,5,May,201305,May-13,Q2,2013
2013-05-22,5,May,201305,May-13,Q2,2013
2013-05-23,5,May,201305,May-13,Q2,2013
2013-05-24,5,May,201305,May-13,Q2,2013
2013-05-25,5,May,201305,May-13,Q2,2013
2013-05-26,5,May,201305,May-13,Q2,2013
2013-05-27,5,May,201305,May-13,Q2,2013
2013-05-28,5,May,201305,May-13,Q2,2013
2013-05-29,5,May,201305,May-13,Q2,2013
2013-05-30,5,May,201305,May-13,Q2,2013
2013-05-31,5,May,201305,May-13,Q2,2013
2013-06-01,6,Jun,201306,Jun-13,Q2,2013
2013-06-02,6,Jun,201306,Jun-13,Q2,2013
2013-06-03,6,Jun,201306,Jun-13,Q2,2013
2013-06-04,6,Jun,201306,Jun-13,Q2,2013
2013-06-05,6,Jun,201306,Jun-13,Q2,2013
2013-06-06,6,Jun,201306,Jun-13,Q2,2013
2013-06-07,6,Jun,201306,Jun-13,Q2,2013
2013-06-08,6,Jun,201306,Jun-13,Q2,2013
2013-06-09,6,Jun,201306,Jun-13,Q2,2013
2013-06-10,6,Jun,201306,Jun-13,Q2,2013
2013-06-11,6,Jun,201306,Jun-13,Q2,2013
2013-06-12,6,Jun,201306,Jun-13,Q2,2013
2013-06-13,6,Jun,201306,Jun-13,Q2,2013
2013-06-14,6,Jun,201306,Jun-13,Q2,2013
2013-06-15,6,Jun,201306,Jun-13,Q2,2013
2013-06-16,6,Jun,201306,Jun-13,Q2,2013
2013-06-17,6,Jun,201306,Jun-13,Q2,2013
2013-06-18,6,Jun,201306,Jun-13,Q2,2013
2013-06-19,6,Jun,201306,Jun-13,Q2,2013
2013-06-20,6,Jun,201306,Jun-13,Q2,2013
2013-06-21,6,Jun,201306,Jun-13,Q2,2013
2013-06-22,6,Jun,201306,Jun-13,Q2,2013
2013-06-23,6,Jun,201306,Jun-13,Q2,2013
2013-06-24,6,Jun,201306,Jun-13,Q2,2013
2013-06-25,6,Jun,201306,Jun-13,Q2,2013
2013-06-26,6,Jun,201306,Jun-13,Q2,2013
2013-06-27,6,Jun,201306,Jun-13,Q2,2013
2013-06-28,6,Jun,201306,Jun-13,Q2,2013
2013-06-29,6,Jun,201306,Jun-13,Q2,2013
2013-06-30,6,Jun,201306,Jun-13,Q2,2013
2013-07-01,7,Jul,201307,Jul-13,Q3,2013
2013-07-02,7,Jul,201307,Jul-13,Q3,2013
2013-07-03,7,Jul,201307,Jul-13,Q3,2013
2013-07-04,7,Jul,201307,Jul-13,Q3,2013
2013-07-05,7,Jul,201307,Jul-13,Q3,2013
2013-07-06,7,Jul,201307,Jul-13,Q3,2013
2013-07-07,7,Jul,201307,Jul-13,Q3,2013
2013-07-08,7,Jul,201307,Jul-13,Q3,2013
2013-07-09,7,Jul,201307,Jul-13,Q3,2013
2013-07-10,7,Jul,201307,Jul-13,Q3,2013
2013-07-11,7,Jul,201307,Jul-13,Q3,2013
2013-07-12,7,Jul,201307,Jul-13,Q3,2013
2013-07-13,7,Jul,201307,Jul-13,Q3,2013
2013-07-14,7,Jul,201307,Jul-13,Q3,2013
2013-07-15,7,Jul,201307,Jul-13,Q3,2013
2013-07-16,7,Jul,201307,Jul-13,Q3,2013
2013-07-17,7,Jul,201307,Jul-13,Q3,2013
2013-07-18,7,Jul,201307,Jul-13,Q3,2013
2013-07-19,7,Jul,201307,Jul-13,Q3,2013
2013-07-20,7,Jul,201307,Jul-13,Q3,2013
2013-07-21,7,Jul,201307,Jul-13,Q3,2013
2013-07-22,7,Jul,201307,Jul-13,Q3,2013
2013-07-23,7,Jul,201307,Jul-13,Q3,2013
2013-07-24,7,Jul,201307,Jul-13,Q3,2013
2013-07-25,7,Jul,201307,Jul-13,Q3,2013
2013-07-26,7,Jul,201307,Jul-13,Q3,2013
2013-07-27,7,Jul,201307,Jul-13,Q3,2013
2013-07-28,7,Jul,201307,Jul-13,Q3,2013
2013-07-29,7,Jul,201307,Jul-13,Q3,2013
2013-07-30,7,Jul,201307,Jul-13,Q3,2013
2013-07-31,7,Jul,201307,Jul-13,Q3,2013
2013-08-01,8,Aug,201308,Aug-13,Q3,2013
2013-08-02,8,Aug,201308,Aug-13,Q3,2013
2013-08-03,8,Aug,201308,Aug-13,Q3,2013
2013-08-04,8,Aug,201308,Aug-13,Q3,2013
2013-08-05,8,Aug,201308,Aug-13,Q3,2013
2013-08-06,8,Aug,201308,Aug-13,Q3,2013
2013-08-07,8,Aug,201308,Aug-13,Q3,2013
2013-08-08,8,Aug,201308,Aug-13,Q3,2013
2013-08-09,8,Aug,201308,Aug-13,Q3,2013
2013-08-10,8,Aug,201308,Aug-13,Q3,2013
2013-08-11,8,Aug,201308,Aug-13,Q3,2013
2013-08-12,8,Aug,201308,Aug-13,Q3,2013
2013-08-13,8,Aug,201308,Aug-13,Q3,2013
2013-08-14,8,Aug,201308,Aug-13,Q3,2013
2013-08-15,8,Aug,201308,Aug-13,Q3,2013
2013-08-16,8,Aug,201308,Aug-13,Q3,2013
2013-08-17,8,Aug,201308,Aug-13,Q3,2013
2013-08-18,8,Aug,201308,Aug-13,Q3,2013
2013-08-19,8,Aug,201308,Aug-13,Q3,2013
2013-08-20,8,Aug,201308,Aug-13,Q3,2013
2013-08-21,8,Aug,201308,Aug-13,Q3,2013
2013-08-22,8,Aug,201308,Aug-13,Q3,2013
2013-08-23,8,Aug,201308,Aug-13,Q3,2013
2013-08-24,8,Aug,201308,Aug-13,Q3,2013
2013-08-25,8,Aug,201308,Aug-13,Q3,2013
2013-08-26,8,Aug,201308,Aug-13,Q3,2013
2013-08-27,8,Aug,201308,Aug-13,Q3,2013
2013-08-28,8,Aug,201308,Aug-13,Q3,2013
